Time,Open,High,Low,Close,AdjClose
1202860800,23330.08984,23534.49023,22938.05078,23169.55078,23169.55078
1202947200,23893.50977,24140.28906,23756.44922,24021.67969,24021.67969
1203033600,23511.4707,24208.50977,23446.36914,24148.42969,24148.42969
1203292800,24344.26953,24413.89063,23735.86914,23759.25,23759.25
1203379200,24040.66016,24402.64063,24025.05078,24123.16992,24123.16992
1203465600,24265.32031,24265.32031,23481.06055,23590.58008,23590.58008
1203552000,23957.64063,24003.59961,23500.94922,23623,23623
1203638400,23233.90039,23420.34961,23077.50977,23305.03906,23305.03906
1203897600,23546.09961,23552.99023,23164.9707,23269.14063,23269.14063
1203984000,23564.76953,23762.40039,23395.25977,23714.75,23714.75
1204070400,24161.18945,24610.41016,24111.59961,24483.83984,24483.83984
1204156800,24373.90039,24841.23047,24205.00977,24591.68945,24591.68945
1204243200,24226.83008,24370.68945,24010.48047,24331.66992,24331.66992
1204502400,23491.57031,23738.66992,23458.94922,23584.9707,23584.9707
1204588800,23858.03906,23923.19922,23060.90039,23119.86914,23119.86914
1204675200,23066.64063,23268.44922,22873.31055,23114.33984,23114.33984
1204761600,23360.67969,23615.17969,23254.31055,23342.73047,23342.73047
1204848000,22694.23047,22836.75977,22447.83984,22501.33008,22501.33008
1205107200,22387.25,22725.21094,22034.75977,22705.05078,22705.05078
1205193600,22634.71094,22995.34961,22263.35938,22995.34961,22995.34961
1205280000,23737.65039,23737.65039,23139.40039,23422.75977,23422.75977
1205366400,22925.41992,23007.60938,22251.24023,22301.64063,22301.64063
1205452800,22536.11914,22747.14063,22151.50977,22237.10938,22237.10938
1205712000,21318.0293,21473.40039,21041.25977,21084.60938,21084.60938
1205798400,21444.60938,21467.17969,20572.91992,21384.60938,21384.60938
1205884800,22191.88086,22191.88086,21779.83984,21866.93945,21866.93945
1205971200,21173.30078,21471.66992,20896.14063,21108.2207,21108.2207
1206403200,21841.7793,22529.80078,21691.55078,22464.51953,22464.51953
1206489600,22581.75,22811.34961,22428.42969,22617.00977,22617.00977
1206576000,22312.57031,22758.93945,22205.19922,22664.2207,22664.2207
1206662400,22750.31055,23313.88086,22721.2207,23285.94922,23285.94922
1206921600,22997.03906,23077.83984,22700.83984,22849.19922,22849.19922
1207008000,23084.92969,23305.71094,22700.5,23137.46094,23137.46094
1207094400,24133.76953,24195.32031,23858.89063,23872.42969,23872.42969
1207180800,23947.55078,24334.18945,23937.31055,24264.63086,24264.63086
1207526400,24484.83008,24642.01953,24269.55078,24578.75977,24578.75977
1207612800,24507.07031,24557.42969,24212.59961,24311.68945,24311.68945
1207699200,24293.41992,24492.0293,23921.15039,23984.57031,23984.57031
1207785600,24101.41016,24214.57031,23905.58008,24187.09961,24187.09961
1207872000,24442.26953,24681.46094,24322.10938,24667.78906,24667.78906
1208131200,23968.03906,24070.25977,23753.03906,23811.19922,23811.19922
1208217600,23950.40039,24043.89063,23613.49023,23901.33008,23901.33008
1208304000,24075.67969,24194.17969,23749.67969,23878.34961,23878.34961
1208390400,24369.85938,24442.07031,24150.50977,24258.96094,24258.96094
1208476800,24234.5293,24400.86914,24107.24023,24197.7793,24197.7793
1208736000,24821,24887.10938,24668.2793,24721.66992,24721.66992
1208822400,24460.64063,24965.74023,24413.25,24939.15039,24939.15039
1208908800,25000.49023,25361.28906,24919.73047,25289.24023,25289.24023
1208995200,25776.28906,25861.67969,25603.57031,25680.7793,25680.7793
1209081600,25852.9707,25852.9707,25437.82031,25516.7793,25516.7793
1209340800,25613.16992,25717.42969,25567.58984,25666.28906,25666.28906
1209427200,25661.96094,26038.58008,25633.4707,25914.15039,25914.15039
1209513600,25998.26953,26066.5,25731.64063,25755.34961,25755.34961
1209686400,26324.9707,26374.08984,26173.82031,26241.01953,26241.01953
1209945600,26321.60938,26387.36914,26118.60938,26183.94922,26183.94922
1210032000,26084.60938,26314.99023,26072.61914,26262.13086,26262.13086
1210118400,26377.99023,26377.99023,25471.18945,25610.21094,25610.21094
1210204800,25442.51953,25616.94922,25353.50977,25449.78906,25449.78906
1210291200,25401.91016,25483.75977,24911.33008,25063.16992,25063.16992
1210636800,25190.17969,25601.55078,25032.16992,25552.76953,25552.76953
1210723200,25461.36914,25546.7793,25108.06055,25533.48047,25533.48047
1210809600,25719.01953,25736.56055,25208.2207,25513.71094,25513.71094
1210896000,25665.64063,25748.33008,25533.59961,25618.85938,25618.85938
1211155200,25592.21094,25822,25592.21094,25742.23047,25742.23047
1211241600,25692.26953,25702.86914,25042.08984,25169.46094,25169.46094
1211328000,24828.03906,25498.08984,24820.16992,25460.28906,25460.28906
1211414400,24984.2793,25057.53906,24700.49023,25043.11914,25043.11914
1211500800,25085.34961,25128.43945,24693.55078,24714.07031,24714.07031
1211760000,24234.34961,24331.68945,24100.31055,24127.31055,24127.31055
1211846400,24239.05078,24441.07031,24221.2793,24282.03906,24282.03906
1211932800,24209.0293,24338.67969,24178.71094,24249.50977,24249.50977
1212019200,24542.09961,24542.09961,24222.05078,24383.99023,24383.99023
1212105600,24448.36914,24585.7793,24289.84961,24533.11914,24533.11914
1212364800,24542.28906,24923.2793,24453.78906,24831.35938,24831.35938
1212451200,24556.17969,24590.59961,24254.92969,24375.75977,24375.75977
1212537600,24327.7207,24462.58008,24123.25,24123.25,24123.25
1212624000,24150.5293,24321.66016,24003.98047,24255.28906,24255.28906
1212710400,24505.59961,24524.58984,24392.82031,24402.17969,24402.17969
1213056000,23689.16016,23741.08984,23343.18945,23375.51953,23375.51953
1213142400,23288.96094,23486.16992,23178.01953,23327.59961,23327.59961
1213228800,22820.89063,23023.85938,22695.09961,23023.85938,23023.85938
1213315200,22920.76953,22984.08984,22592.30078,22592.30078,22592.30078
1213574400,22814.16992,23232.99023,22814.16992,23029.68945,23029.68945
1213660800,23008.08008,23128.58008,22872.33008,23057.99023,23057.99023
1213747200,23114.44922,23492.21094,22946.96094,23325.80078,23325.80078
1213833600,22849.35938,22999.66992,22733.7793,22797.60938,22797.60938
1213920000,22817.99023,23411.63086,22745.59961,22745.59961,22745.59961
1214179200,22407.08984,22830.42969,22384.58008,22714.96094,22714.96094
1214265600,22697.25977,22731.49023,22456.01953,22456.01953,22456.01953
1214352000,22745.16992,22827.56055,22567.92969,22635.16016,22635.16016
1214438400,22742.53906,22885.34961,22441.4707,22455.66992,22455.66992
1214524800,21901.26953,22201.4707,21773.66992,22042.34961,22042.34961
1214784000,22237.91992,22237.91992,21997.68945,22102.00977,22102.00977
1214956800,21785.39063,21938.19922,21555.5293,21704.44922,21704.44922
1215043200,21389.49023,21742.07031,21163.57031,21242.7793,21242.7793
1215129600,21402.16992,21534.05078,21344.84961,21423.82031,21423.82031
1215388800,21402.69922,21916.21094,21402.69922,21913.06055,21913.06055
1215475200,21632.69922,21684.21094,21098.83984,21220.81055,21220.81055
1215561600,21740.85938,21954.16992,21531.9707,21805.81055,21805.81055
1215648000,21562.07031,22020.66016,21498.86914,21821.7793,21821.7793
1215734400,21834.64063,22225.38086,21761.03906,22184.55078,22184.55078
1215993600,22205,22360.28906,21871.59961,22014.46094,22014.46094
1216080000,21644.03906,21644.03906,21077.24023,21174.76953,21174.76953
1216166400,20988.74023,21334.38086,20988.74023,21223.5,21223.5
1216252800,21825.24023,21892.5293,21672.26953,21734.7207,21734.7207
1216339200,22010.93945,22010.93945,21677.15039,21874.18945,21874.18945
1216598400,22523.2793,22645.51953,22455.00977,22532.90039,22532.90039
1216684800,22430.58984,22690.74023,22393.14063,22527.48047,22527.48047
1216771200,22900.76953,23134.55078,22871.03906,23134.55078,23134.55078
1216857600,23330.89063,23369.05078,23062.61914,23087.7207,23087.7207
1216944000,22751.50977,22843.19922,22542.08008,22740.71094,22740.71094
1217203200,22801.84961,22862.0293,22619.23047,22687.21094,22687.21094
1217289600,22265.92969,22265.92969,22089.08984,22258,22258
1217376000,22637.33008,22751.03906,22573.17969,22690.59961,22690.59961
1217462400,22878.75977,22878.75977,22695.73047,22731.09961,22731.09961
1217548800,22497.90039,22881.26953,22207.31055,22862.59961,22862.59961
1217808000,22630.58984,22713.58008,22425.13086,22514.91992,22514.91992
1217894400,22225.06055,22225.06055,21739.2207,21949.75,21949.75
1218067200,22403.25977,22424.53906,21915.2793,22104.19922,22104.19922
1218153600,21997.64063,22230.55078,21690.59961,21885.21094,21885.21094
1218412800,22020.53906,22235.50977,21859.33984,21859.33984,21859.33984
1218499200,21992.17969,22309.33008,21640.89063,21640.89063,21640.89063
1218585600,21270.85938,21665.75,21223.38086,21293.32031,21293.32031
1218672000,21302.69922,21453.48047,21109.00977,21392.71094,21392.71094
1218758400,21383.71094,21383.71094,20994.53906,21160.58008,21160.58008
1219017600,21163.00977,21206.59961,20751.14063,20930.66992,20930.66992
1219104000,20675.75,20902.50977,20484.36914,20484.36914,20484.36914
1219190400,20388.78906,20971.18945,20388.78906,20931.25977,20931.25977
1219276800,20762.65039,20762.65039,20350.48047,20392.06055,20392.06055
1219363200,20392.06055,20392.06055,20392.06055,20392.06055,20392.06055
1219622400,20739.48047,21108.25,20739.48047,21104.78906,21104.78906
1219708800,20849.08008,21173.56055,20785.80078,21056.66016,21056.66016
1219795200,21104.56055,21464.7207,21104.56055,21464.7207,21464.7207
1219881600,21546.93945,21546.93945,20857.0293,20972.28906,20972.28906
1219968000,21289.69922,21474.31055,21223.99023,21261.89063,21261.89063
1220227200,20999.32031,21031.08008,20844.15039,20906.31055,20906.31055
1220313600,20956.93945,21066.58008,20595.58984,21042.46094,21042.46094
1220400000,20964.75,20964.75,20526.73047,20585.06055,20585.06055
1220486400,20545.38086,20621.48047,20356.50977,20389.48047,20389.48047
1220572800,19833.86914,19987.15039,19708.39063,19933.2793,19933.2793
1220832000,20840.68945,20840.68945,20637.99023,20794.26953,20794.26953
1220918400,20439.4707,20543.15039,20299.9707,20491.10938,20491.10938
1221004800,20114.85938,20283.99023,19951.35938,19999.7793,19999.7793
1221091200,19854.82031,19854.82031,19220.2793,19388.7207,19388.7207
1221177600,19432.7207,19525.55078,19157.73047,19352.90039,19352.90039
1221523200,18325.65039,18538.50977,18019.19922,18300.60938,18300.60938
1221609600,18691.30078,18699.17969,17637.18945,17637.18945,17637.18945
1221696000,17120.23047,17849.9707,16283.71973,17632.46094,17632.46094
1221782400,18878.25977,19327.73047,18588.10938,19327.73047,19327.73047
1222041600,19869.01953,19869.01953,19137.66992,19632.19922,19632.19922
1222128000,19178.49023,19302.75977,18872.84961,18872.84961,18872.84961
1222214400,18954.32031,19291.01953,18862.90039,18961.99023,18961.99023
1222300800,19003.2207,19248.7207,18870.10938,18934.42969,18934.42969
1222387200,18909.58984,18936.93945,18500.10938,18682.08984,18682.08984
1222646400,18742.25,18742.25,17796.33984,17880.67969,17880.67969
1222732800,16898.33008,18029.76953,16799.28906,18016.21094,18016.21094
1222905600,17870.42969,18285.67969,17631.69922,18211.10938,18211.10938
1222992000,17788.99023,17926.14063,17682.40039,17682.40039,17682.40039
1223251200,17156.21094,17241.7793,16790.85938,16803.75977,16803.75977
1223424000,16107.98047,16422.51953,15431.73047,15431.73047,15431.73047
1223510400,15550.86035,15990.2002,15550.86035,15943.24023,15943.24023
1223596800,14717.51953,14910.54981,14398.54004,14796.87012,14796.87012
1223856000,15156.16016,16376.41992,14754.63965,16312.16016,16312.16016
1223942400,17141.05078,17141.05078,16615.00977,16832.88086,16832.88086
1224028800,16609.08984,16609.08984,15961.91992,15998.29981,15998.29981
1224115200,14902.33984,15230.51953,14578.54004,15230.51953,15230.51953
1224201600,15081.45996,15300.07031,14554.20996,14554.20996,14554.20996
1224460800,14691.90039,15472.67969,14691.79004,15323.00977,15323.00977
1224547200,15616.95996,15616.95996,14884.07031,15041.16992,15041.16992
1224633600,14878.20996,15161.69043,14038.41016,14266.59961,14266.59961
1224720000,13596.30957,14032.25,13403.34961,13760.49023,13760.49023
1224806400,13478.62988,13478.62988,12618.37988,12618.37988,12618.37988
1225065600,12372.75,12736.84961,10676.29004,11015.83984,11015.83984
1225152000,11154.57031,12596.29004,11133.94043,12596.29004,12596.29004
1225238400,12807.34961,13307.41992,12333.94043,12702.07031,12702.07031
1225324800,13280.44043,14329.84961,13280.44043,14329.84961,14329.84961
1225411200,14037.37012,14122.78027,13517.41992,13968.66992,13968.66992
1225670400,14436.03027,14889.12988,14272.16992,14344.37012,14344.37012
1225756800,14337.62012,14539.58984,13853.16016,14384.33984,14384.33984
1225843200,15045.53027,15317.83008,14750.04004,14840.16016,14840.16016
1225929600,14081.75977,14081.75977,13674.07031,13790.04004,13790.04004
1226016000,13273.08984,14254.21973,13273.08984,14243.42969,14243.42969
1226275200,15033.17969,15147.95996,14453.62012,14744.62988,14744.62988
1226361600,14322.9502,14853.83008,13926.70996,14040.90039,14040.90039
1226448000,14155.25977,14256.05957,13626.30957,13939.08984,13939.08984
1226534400,13068.92969,13373.11035,12943.11035,13221.34961,13221.34961
1226620800,13749.53027,13749.53027,13493.86035,13542.66016,13542.66016
1226880000,13584.34961,13738.12012,13277.63965,13529.53027,13529.53027
1226966400,13298.87988,13363.57031,12676.28027,12915.88965,12915.88965
1227052800,12827.37012,13179.33008,12738.53027,12815.79981,12815.79981
1227139200,12170.98047,12298.55957,11976.87988,12298.55957,12298.55957
1227225600,11814.80957,13048.5,11814.80957,12659.2002,12659.2002
1227484800,12239.49023,12707.23047,12239.49023,12457.94043,12457.94043
1227571200,13012,13090.87988,12767.44043,12878.59961,12878.59961
1227657600,12990.34961,13369.4502,12990.34961,13369.4502,13369.4502
1227744000,13901.4502,13930.91016,13332.92969,13552.05957,13552.05957
1227830400,13550.29004,13896.49023,13550.29004,13888.24023,13888.24023
1228089600,13775.28027,14253.66016,13659.44043,14108.83984,14108.83984
1228176000,13373.01953,13513.5,13344.59961,13405.84961,13405.84961
1228262400,13598.59961,13778.04981,13573.42969,13588.66016,13588.66016
1228348800,13857.29004,13883.87012,13459.61035,13509.78027,13509.78027
1228435200,13718.91992,13875.13965,13656.91992,13846.08984,13846.08984
1228694400,14303.25,15044.87012,14303.25,15044.87012,15044.87012
1228780800,15032.33008,15205.32031,14717.46973,14753.21973,14753.21973
1228867200,14946,15578.95996,14946,15577.74023,15577.74023
1228953600,15533.62012,15781.04981,15337.73047,15613.90039,15613.90039
1229040000,15287.7002,15393.08984,14479.23047,14758.38965,14758.38965
1229299200,15363.49023,15386.90039,15007.41992,15046.9502,15046.9502
1229385600,15018.45996,15217.25,14819.73047,15130.20996,15130.20996
1229472000,15544.96973,15557.4502,15179.37988,15460.51953,15460.51953
1229558400,15335.29981,15548.25977,15301.16016,15497.80957,15497.80957
1229644800,15235.21973,15444.28027,15014.98047,15127.50977,15127.50977
1229904000,15177.12012,15227.42969,14622.38965,14622.38965,14622.38965
1229990400,14472.03027,14491.75,14084.86035,14220.79004,14220.79004
1230076800,13855.88965,14300.7002,13855.88965,14184.13965,14184.13965
1230508800,14080.86035,14332.01953,13924.32031,14328.48047,14328.48047
1230595200,14476.74023,14513.48047,14189.08008,14235.5,14235.5
1230681600,14377.50977,14527.09961,14302.15039,14387.48047,14387.48047
1230854400,14448.21973,15042.80957,14412.12012,15042.80957,15042.80957
1231113600,15349.33008,15563.30957,15128.32031,15563.30957,15563.30957
1231200000,15612.46973,15651.61035,15367.92969,15509.50977,15509.50977
1231286400,15759.53027,15763.54981,14976.74023,14987.45996,14987.45996
1231372800,14755.80957,14755.80957,14334.15039,14415.91016,14415.91016
1231459200,14530.83008,14673.59961,14297.41016,14377.44043,14377.44043
1231718400,14312.25977,14312.25977,13895.04004,13971,13971
1231804800,13930.26953,14118.92969,13644.54004,13668.04981,13668.04981
1231891200,13807.03027,14019.03027,13674.95996,13704.61035,13704.61035
1231977600,13136.23047,13300.75,12904.04981,13242.95996,13242.95996
1232064000,13278.96973,13423.24023,13113.4502,13255.50977,13255.50977
1232323200,13414.08984,13519.17969,13097.5,13339.99023,13339.99023
1232409600,12854.40039,13160.87012,12816.25,12959.76953,12959.76953
1232496000,12534.59961,12762.54004,12439.12988,12583.62988,12583.62988
1232582400,12844.37012,12895.25,12657.09961,12657.99023,12657.99023
1232668800,12542.00977,12734.79981,12469.83984,12578.59961,12578.59961
1233187200,13560.07031,13560.07031,13109.26953,13154.42969,13154.42969
1233273600,12958.08008,13390.12012,12899.57031,13278.20996,13278.20996
1233532800,13194,13239.5,12733.34961,12861.49023,12861.49023
1233619200,12991.49023,13065.96973,12729.04004,12776.88965,12776.88965
1233705600,13029.41992,13108.74023,12975.29981,13063.88965,13063.88965
1233792000,13084.79004,13492.53027,13018.63965,13178.90039,13178.90039
1233878400,13535.75977,13660.24023,13322.62012,13655.04004,13655.04004
1234137600,13865.58984,13865.58984,13561.54004,13769.05957,13769.05957
1234224000,13787.12012,13976.30957,13663.41016,13880.63965,13880.63965
1234310400,13546.13965,13600.01953,13363.05957,13539.20996,13539.20996
1234396800,13439.58008,13478.66016,13174.00977,13228.29981,13228.29981
1234483200,13314.80957,13576.32031,13314.01953,13554.66992,13554.66992
1234742400,13559.82031,13559.82031,13257.34961,13455.87988,13455.87988
1234828800,13195.50977,13195.50977,12933.91016,12945.40039,12945.40039
1234915200,12783.79004,13031.28027,12712.33008,13016,13016
1235001600,12873.09961,13055.71973,12788.08008,13023.36035,13023.36035
1235088000,12719.13965,12816.79004,12669.57031,12699.16992,12699.16992
1235347200,12777.95996,13207.98047,12777.95996,13175.09961,13175.09961
1235433600,12789.29004,12814.37012,12634.83984,12798.51953,12798.51953
1235520000,12979.86035,13148.30957,12858.28027,13005.08008,13005.08008
1235606400,13070.41016,13071.58008,12691.95996,12894.94043,12894.94043
1235692800,12929.99023,13032.29981,12799.80957,12811.57031,12811.57031
1235952000,12522.61035,12576.4502,12296.86035,12317.45996,12317.45996
1236038400,11967.07031,12192.34961,11849.16992,12033.87988,12033.87988
1236124800,11880.16992,12423.69043,11880.16992,12331.15039,12331.15039
1236211200,12488.33008,12488.33008,12163.54981,12211.24023,12211.24023
1236297600,12041.82031,12146.16016,11921.51953,11921.51953,11921.51953
1236556800,11872.45996,11927.88965,11344.58008,11344.58008,11344.58008
1236643200,11542.87988,11747.11035,11542.87988,11694.04981,11694.04981
1236729600,12228.21973,12228.21973,11904.61035,11930.66016,11930.66016
1236816000,11905.46973,12040.83984,11848.5,12001.53027,12001.53027
1236902400,12395.17969,12525.79981,12303.7002,12525.79981,12525.79981
1237161600,12657.87012,12976.70996,12615.4502,12976.70996,12976.70996
1237248000,12948.84961,13226.30957,12854.04981,12878.08984,12878.08984
1237334400,13052.9502,13167.2002,13020.79981,13117.16992,13117.16992
1237420800,13205.16992,13205.16992,12947.90039,13130.91992,13130.91992
1237507200,13157.90039,13157.90039,12797.09961,12833.50977,12833.50977
1237766400,13001.54981,13451.01953,13001.54981,13447.41992,13447.41992
1237852800,13773.16992,13952.98047,13538.16016,13910.33984,13910.33984
1237939200,13754.76953,13892.87988,13567.4502,13622.11035,13622.11035
1238025600,13821.28027,14132.08984,13819.09961,14108.98047,14108.98047
1238112000,14257.55957,14257.55957,13955.66016,14119.5,14119.5
1238371200,13893.15039,13893.15039,13413.48047,13456.33008,13456.33008
1238457600,13545.36035,13696.69043,13428.30957,13576.01953,13576.01953
1238544000,13746.17969,13788.41016,13411.79004,13519.54004,13519.54004
1238630400,13963.33984,14533.33984,13953.55957,14521.96973,14521.96973
1238716800,14547.51953,14644.82031,14392.19043,14545.69043,14545.69043
1238976000,14920.83984,15147.05957,14778.50977,14998.04004,14998.04004
1239062400,14922.08984,14994.75977,14743.70996,14928.96973,14928.96973
1239148800,14715.7002,14715.7002,14276.34961,14474.86035,14474.86035
1239235200,14686.48047,14987.41016,14656.16016,14901.41016,14901.41016
1239667200,15302.13965,15596.33984,15140.38965,15580.16016,15580.16016
1239753600,15344.58984,15669.84961,15213.38965,15669.62012,15669.62012
1239840000,15928.82031,15977.12988,15517.38965,15582.99023,15582.99023
1239926400,15956.45996,15956.45996,15541.30957,15601.26953,15601.26953
1240185600,15574.32031,15878.40039,15382.95996,15750.91016,15750.91016
1240272000,15065.58984,15332.26953,15065.58984,15285.88965,15285.88965
1240358400,15328.83008,15396.28027,14830.58984,14878.4502,14878.4502
1240444800,14958.24023,15222.2002,14867.58984,15214.45996,15214.45996
1240531200,15217.37012,15367.48047,15062.29004,15258.84961,15258.84961
1240790400,15160.69043,15160.69043,14798.90039,14840.41992,14840.41992
1240876800,15057.25,15078.62988,14457.99023,14555.11035,14555.11035
1240963200,14767.91992,14983.66016,14714.50977,14956.9502,14956.9502
1241049600,15369.11035,15587.29004,15204.09961,15520.99023,15520.99023
1241395200,15869.28027,16387.11914,15855.24023,16381.04981,16381.04981
1241481600,16572,16580.53906,16295.86035,16430.08008,16430.08008
1241568000,16348.75977,16885.91992,16268.03027,16834.57031,16834.57031
1241654400,17278.31055,17327.51953,16880.59961,17217.89063,17217.89063
1241740800,17149.31055,17442.96094,16970.19922,17389.86914,17389.86914
1242000000,17381,17685.64063,17032.43945,17087.94922,17087.94922
1242086400,16996.21094,17239.65039,16908.06055,17153.64063,17153.64063
1242172800,17097.82031,17372.15039,17014.85938,17059.61914,17059.61914
1242259200,16630.33008,16630.33008,16422.2793,16541.68945,16541.68945
1242345600,16818.81055,16953.41016,16736.17969,16790.69922,16790.69922
1242604800,16468.71094,17062.49023,16334.36035,17022.91016,17022.91016
1242691200,17454.23047,17588.92969,17376.42969,17544.0293,17544.0293
1242777600,17486.39063,17611,17362.36914,17475.83984,17475.83984
1242864000,17291.43945,17415.25977,17172.64063,17199.49023,17199.49023
1242950400,17169.57031,17299.25977,16740.26953,17062.51953,17062.51953
1243209600,16999.05078,17264.41992,16789,17121.82031,17121.82031
1243296000,17050.33984,17283.89063,16977.71094,16991.56055,16991.56055
1243382400,17395.60938,17984.01953,17347.89063,17885.26953,17885.26953
1243555200,18027.92969,18227.78906,17833.74023,18171,18171
1243814400,18499.91992,18895.80078,18415.41016,18888.58984,18888.58984
1243900800,18916.60938,18916.60938,18300.61914,18389.08008,18389.08008
1243987200,18616.93945,18967.39063,18508.30078,18576.4707,18576.4707
1244073600,18417.90039,18522.39063,18108.80078,18502.76953,18502.76953
1244160000,18674.48047,18722.49023,18406.85938,18679.5293,18679.5293
1244419200,18521.78906,18636.15039,18236.05078,18253.39063,18253.39063
1244505600,18450.64063,18475.50977,17710.44922,18058.49023,18058.49023
1244592000,18339.91016,18789.84961,18258.16016,18785.66016,18785.66016
1244678400,18578.89063,18883.24023,18564.86914,18791.0293,18791.0293
1244764800,19034.78906,19161.9707,18707.18945,18889.67969,18889.67969
1245024000,18712.06055,18872.74023,18433.30078,18498.96094,18498.96094
1245110400,18235.9707,18314.96094,17859.74023,18165.5,18165.5
1245196800,17984.83008,18255.13086,17833.76953,18084.59961,18084.59961
1245283200,17955.67969,18069.75977,17655.82031,17776.66016,17776.66016
1245369600,17936.33008,18015.10938,17759.85938,17920.92969,17920.92969
1245628800,17906.39063,18398.91992,17906.39063,18059.55078,18059.55078
1245715200,17577.73047,17682.86914,17375.96094,17538.36914,17538.36914
1245801600,17583.34961,17912.07031,17484.06055,17892.15039,17892.15039
1245888000,18140.16016,18340.91016,18069.36914,18275.0293,18275.0293
1245974400,18408.36914,18688.10938,18360.71094,18600.25977,18600.25977
1246233600,18561.10938,18687.35938,18451.75977,18528.50977,18528.50977
1246320000,18883.24023,18883.24023,18364.81055,18378.73047,18378.73047
1246492800,18780.96094,18780.96094,18053.09961,18178.05078,18178.05078
1246579200,17961.17969,18234.24023,17894.81055,18203.40039,18203.40039
1246838400,18020.09961,18258.25977,17897.67969,17979.41016,17979.41016
1246924800,17943.49023,18159.99023,17821.71094,17862.26953,17862.26953
1247011200,17652.98047,17819.31055,17493.61914,17721.07031,17721.07031
1247097600,17793.60938,17836.94922,17509.2793,17790.58984,17790.58984
1247184000,17800.05078,17851.2207,17645.55078,17708.41992,17708.41992
1247443200,17612.44922,17612.44922,17185.96094,17254.63086,17254.63086
1247529600,17631.66992,17896.35938,17581.42969,17885.73047,17885.73047
1247616000,18042.58984,18289,18030.09961,18258.66016,18258.66016
1247702400,18688.86914,18700.59961,18303.58008,18361.86914,18361.86914
1247788800,18551.91016,18855.85938,18457.41992,18805.66016,18805.66016
1248048000,19005.18945,19506.41992,18960.53906,19502.36914,19502.36914
1248134400,19601.85938,19601.85938,19295.23047,19501.73047,19501.73047
1248220800,19560.41992,19641.75,19224.05078,19248.16992,19248.16992
1248307200,19431.91992,19824.17969,19415.36914,19817.69922,19817.69922
1248393600,20063.92969,20063.92969,19715.15039,19982.78906,19982.78906
1248652800,20170.73047,20385.68945,20096.16992,20251.61914,20251.61914
1248739200,20261.93945,20664.48047,20109.55078,20624.53906,20624.53906
1248825600,20404.50977,20542.60938,19787.48047,20135.5,20135.5
1248912000,20150.25977,20359.78906,19955.32031,20234.08008,20234.08008
1248998400,20546.07031,20712.66016,20474.05078,20573.33008,20573.33008
1249257600,20582.67969,20816.60938,20449.18945,20807.25977,20807.25977
1249344000,21196.75,21196.75,20748.60938,20796.42969,20796.42969
1249430400,20779.76953,20995.81055,20436.65039,20494.76953,20494.76953
1249516800,20484.33984,20904.92969,20339.86914,20899.24023,20899.24023
1249603200,20708.11914,20759.56055,20316.7793,20375.36914,20375.36914
1249862400,20758.51953,21010.4707,20730.41016,20929.51953,20929.51953
1249948800,20774.9707,21088.07031,20733.33984,21074.21094,21074.21094
1250035200,20725.90039,20725.90039,20417.75977,20435.24023,20435.24023
1250121600,20767.85938,20943.85938,20746.91992,20861.30078,20861.30078
1250208000,21023.96094,21037.16992,20639.56055,20893.33008,20893.33008
1250467200,20467.30078,20471.76953,20058.09961,20137.65039,20137.65039
1250553600,20125.55078,20409.18945,19916.2793,20306.26953,20306.26953
1250640000,20195.08984,20352.93945,19824.85938,19954.23047,19954.23047
1250726400,20282.7207,20465.2207,20196.33008,20328.85938,20328.85938
1250812800,20288.56055,20439.41992,20002.7793,20199.01953,20199.01953
1251072000,20649.96094,20649.96094,20433.60938,20535.93945,20535.93945
1251158400,20246.78906,20476.25,20143.50977,20435.24023,20435.24023
1251244800,20542.75977,20576.59961,20401.74023,20456.32031,20456.32031
1251331200,20289.33984,20364.40039,20147.33984,20242.75,20242.75
1251417600,20409.13086,20409.13086,20004.69922,20098.61914,20098.61914
1251676800,19827.13086,19827.13086,19592.07031,19724.18945,19724.18945
1251763200,19961.74023,19961.74023,19734.26953,19872.30078,19872.30078
1251849600,19560.26953,19611.07031,19425.85938,19522,19522
1251936000,19526.89063,19823.0293,19526.89063,19761.67969,19761.67969
1252022400,19830.01953,20413.60938,19744.44922,20318.61914,20318.61914
1252281600,20502.84961,20667.58008,20446.16016,20629.31055,20629.31055
1252368000,20617.40039,21133.71094,20617.40039,21069.81055,21069.81055
1252454400,21085.08984,21085.08984,20825.16016,20851.03906,20851.03906
1252540800,21131.08008,21322.55078,21020.91992,21069.56055,21069.56055
1252627200,21122.31055,21306.10938,20980.15039,21161.41992,21161.41992
1252886400,20841.50977,21045,20821.58984,20932.19922,20932.19922
1252972800,21049.2207,21049.2207,20819.92969,20866.36914,20866.36914
1253059200,21086.75,21403.13086,20950.38086,21402.91992,21402.91992
1253145600,21674.71094,21929.78906,21636.51953,21768.50977,21768.50977
1253232000,21640.9707,21765.98047,21515.92969,21623.44922,21623.44922
1253491200,21574.93945,21730.71094,21457.34961,21472.84961,21472.84961
1253577600,21594.33984,21704.14063,21491.68945,21701.14063,21701.14063
1253664000,21655.61914,21742.39063,21524.33008,21595.51953,21595.51953
1253750400,21386.4707,21399.23047,20963.36914,21050.73047,21050.73047
1253836800,20810.81055,21065.73047,20766.46094,21024.40039,21024.40039
1254096000,20798.51953,20829.50977,20534.82031,20588.41016,20588.41016
1254182400,20889.81055,21087.25,20889.81055,21013.16992,21013.16992
